,date,CM,WR,Temperature,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip,Condition,Total,holidays
1408,2019-12-28 13:30:00,7,19,1.1111111111111112,-2.2222222222222223,0.81,SSW,5.0,0 mph,29.28,0.0,Mostly Cloudy,26,1
1409,2019-12-28 13:00:00,9,27,1.1111111111111112,-2.2222222222222223,0.81,SSW,5.0,0 mph,29.28,0.0,Mostly Cloudy,36,1
1410,2019-12-28 12:30:00,8,32,1.1111111111111112,-2.2222222222222223,0.81,SSW,3.0,0 mph,29.29,0.0,Mostly Cloudy,40,1
1411,2019-12-28 12:00:00,11,35,1.1111111111111112,-2.2222222222222223,0.81,SSW,3.0,0 mph,29.29,0.0,Mostly Cloudy,46,1
1412,2019-12-28 11:30:00,7,26,0.0,-2.7777777777777777,0.8,WNW,3.0,0 mph,29.29,0.0,Mostly Cloudy,33,1
1413,2019-12-28 11:30:00,8,19,0.0,-2.7777777777777777,0.8,WNW,3.0,0 mph,29.29,0.0,Mostly Cloudy,27,1
1414,2019-12-28 10:30:00,7,23,0.0,-2.7777777777777777,0.8,WNW,3.0,0 mph,29.29,0.0,Mostly Cloudy,30,1
1415,2019-12-28 10:00:00,3,22,0.0,-2.7777777777777777,0.8,WNW,3.0,0 mph,29.29,0.0,Mostly Cloudy,25,1
1416,2019-12-27 17:00:00,15,28,2.7777777777777777,1.1111111111111112,0.87,W,9.0,17 mph,29.17,0.0,Cloudy,43,1
1417,2019-12-27 16:00:00,17,37,2.7777777777777777,1.1111111111111112,0.87,NW,8.0,0 mph,29.15,0.0,Cloudy,54,1
1418,2019-12-27 15:30:00,12,20,2.7777777777777777,2.2222222222222223,0.93,NW,13.0,20 mph,29.13,0.0,Cloudy,32,1
1419,2019-12-27 15:00:00,9,22,2.7777777777777777,2.2222222222222223,0.93,NW,13.0,20 mph,29.13,0.0,Cloudy,31,1
1420,2019-12-27 14:30:00,11,34,3.888888888888889,2.2222222222222223,0.87,WNW,14.0,0 mph,29.12,0.0,Cloudy,45,1
1421,2019-12-27 14:00:00,7,28,3.888888888888889,2.7777777777777777,0.93,WNW,15.0,0 mph,29.12,0.0,Cloudy,35,1
1422,2019-12-27 13:30:00,12,34,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,46,1
1423,2019-12-27 13:30:00,10,26,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,36,1
1424,2019-12-27 12:30:00,7,23,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,30,1
1425,2019-12-27 11:30:00,14,35,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,49,1
1426,2019-12-27 10:30:00,15,29,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,44,1
1427,2019-12-27 10:30:00,15,29,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,44,1
1428,2019-12-27 10:30:00,9,27,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,36,1
1429,2019-12-22 16:30:00,18,49,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,67,1
1430,2019-12-22 16:30:00,15,45,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,60,1
1431,2019-12-22 15:30:00,15,38,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,53,1
1432,2019-12-22 15:30:00,12,38,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,50,1
1433,2019-12-22 14:30:00,13,28,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,41,1
1434,2019-12-22 14:00:00,10,26,7.222222222222222,1.1111111111111112,0.66,WSW,10.0,0 mph,29.2,0.0,Fair,36,1
1435,2019-12-22 13:30:00,10,22,5.0,0.0,0.7,WSW,9.0,0 mph,29.21,0.0,Fair,32,1
1436,2019-12-22 13:00:00,5,20,5.0,0.0,0.7,WSW,9.0,0 mph,29.21,0.0,Fair,25,1
1437,2019-12-22 12:30:00,13,27,1.1111111111111112,-2.7777777777777777,0.75,SW,12.0,0 mph,29.25,0.0,Mostly Cloudy,40,1
1438,2019-12-22 11:00:00,7,11,1.1111111111111112,-2.7777777777777777,0.75,SW,12.0,0 mph,29.25,0.0,Mostly Cloudy,18,1
1439,2019-12-22 11:00:00,11,18,1.1111111111111112,-2.7777777777777777,0.75,SW,12.0,0 mph,29.25,0.0,Mostly Cloudy,29,1
1440,2019-12-22 10:00:00,8,12,0.0,-2.7777777777777777,0.8,SW,10.0,0 mph,29.24,0.0,Mostly Cloudy,20,1
1441,2019-12-21 17:00:00,11,35,3.888888888888889,0.0,0.75,S,10.0,0 mph,29.28,0.0,Fair,46,1
1442,2019-12-21 16:30:00,11,33,5.0,-1.1111111111111112,0.65,S,12.0,0 mph,29.28,0.0,Fair,44,1
1443,2019-12-21 15:30:00,15,32,5.0,-1.1111111111111112,0.65,S,12.0,0 mph,29.28,0.0,Fair,47,1
1444,2019-12-21 15:00:00,10,26,5.0,-1.1111111111111112,0.65,S,12.0,0 mph,29.28,0.0,Fair,36,1
1445,2019-12-21 14:30:00,9,25,3.888888888888889,-1.1111111111111112,0.7,SSW,12.0,0 mph,29.31,0.0,Fair,34,1
1446,2019-12-21 14:00:00,8,20,3.888888888888889,-1.1111111111111112,0.7,SSW,12.0,0 mph,29.31,0.0,Fair,28,1
1447,2019-12-21 13:30:00,9,22,-7.222222222222222,-10.0,0.8,E,9.0,0 mph,29.58,0.0,Mostly Cloudy,31,1
1448,2019-12-21 12:30:00,9,28,-7.222222222222222,-10.0,0.8,E,9.0,0 mph,29.58,0.0,Mostly Cloudy,37,1
1449,2019-12-20 19:30:00,7,39,-7.222222222222222,-10.0,0.8,E,9.0,0 mph,29.58,0.0,Mostly Cloudy,46,1
1450,2019-12-20 19:30:00,7,31,-7.222222222222222,-10.0,0.8,E,9.0,0 mph,29.58,0.0,Mostly Cloudy,38,1
1451,2019-12-20 19:00:00,13,36,-7.222222222222222,-10.0,0.8,E,9.0,0 mph,29.58,0.0,Mostly Cloudy,49,1
1452,2019-12-20 18:00:00,12,42,-6.111111111111111,-8.88888888888889,0.8,E,7.0,0 mph,29.58,0.0,Mostly Cloudy,54,1
1453,2019-12-20 18:00:00,14,28,-6.111111111111111,-8.88888888888889,0.8,E,7.0,0 mph,29.58,0.0,Mostly Cloudy,42,1
1454,2019-12-20 17:30:00,15,28,-3.888888888888889,-7.777777777777778,0.74,E,15.0,0 mph,29.56,0.0,Mostly Cloudy,43,1
1455,2019-12-20 16:30:00,14,37,-3.888888888888889,-7.777777777777778,0.74,E,15.0,0 mph,29.56,0.0,Mostly Cloudy,51,1
1456,2019-12-20 16:00:00,15,41,-3.888888888888889,-7.777777777777778,0.74,E,15.0,0 mph,29.56,0.0,Mostly Cloudy,56,1
1457,2019-12-20 15:00:00,11,28,-3.888888888888889,-7.777777777777778,0.74,E,14.0,0 mph,29.58,0.0,Mostly Cloudy,39,1
1458,2019-12-20 14:30:00,17,47,-3.888888888888889,-7.777777777777778,0.74,ESE,15.0,0 mph,29.59,0.0,Fair,64,1
1459,2019-12-20 14:00:00,15,46,-3.888888888888889,-7.777777777777778,0.74,ESE,15.0,0 mph,29.59,0.0,Fair,61,1
1460,2019-12-20 13:30:00,15,38,-3.888888888888889,-7.777777777777778,0.74,E,12.0,0 mph,29.61,0.0,Partly Cloudy,53,1
1461,2019-12-20 13:30:00,14,38,-3.888888888888889,-7.777777777777778,0.74,E,12.0,0 mph,29.61,0.0,Partly Cloudy,52,1
1462,2019-12-20 13:00:00,12,32,-3.888888888888889,-7.777777777777778,0.74,E,12.0,0 mph,29.61,0.0,Partly Cloudy,44,1
1463,2019-12-20 11:30:00,8,29,-6.111111111111111,-8.88888888888889,0.8,E,9.0,0 mph,29.61,0.0,Partly Cloudy,37,1
1464,2019-12-20 11:00:00,3,16,-6.111111111111111,-8.88888888888889,0.8,E,9.0,0 mph,29.61,0.0,Partly Cloudy,19,1
1465,2019-12-20 10:30:00,9,11,-7.777777777777778,-8.88888888888889,0.93,E,9.0,0 mph,29.58,0.0,Haze,20,1
1466,2019-12-20 10:00:00,9,9,-7.777777777777778,-8.88888888888889,0.93,E,9.0,0 mph,29.58,0.0,Haze,18,1
1467,2019-12-20 09:30:00,9,11,-7.222222222222222,-8.88888888888889,0.86,ENE,10.0,0 mph,29.57,0.0,Fair,20,1
1468,2019-12-20 09:00:00,6,12,-7.222222222222222,-8.88888888888889,0.86,ENE,10.0,0 mph,29.57,0.0,Fair,18,1
1469,2019-12-20 08:30:00,12,13,-7.222222222222222,-8.88888888888889,0.86,ENE,8.0,0 mph,29.56,0.0,Mostly Cloudy,25,1
1470,2019-12-20 08:00:00,14,14,-7.222222222222222,-8.88888888888889,0.86,ENE,8.0,0 mph,29.56,0.0,Mostly Cloudy,28,1
1471,2019-12-20 07:30:00,4,10,-5.0,-8.88888888888889,0.74,SSW,14.0,0 mph,29.28,0.0,Cloudy,14,1
1472,2019-12-19 21:30:00,3,21,-5.0,-8.88888888888889,0.74,SSW,14.0,0 mph,29.28,0.0,Cloudy,24,1
1473,2019-12-19 21:00:00,6,28,-5.0,-8.88888888888889,0.74,SSW,14.0,0 mph,29.28,0.0,Cloudy,34,1
1474,2019-12-19 20:00:00,7,29,-6.111111111111111,-12.222222222222221,0.63,SSW,13.0,0 mph,29.3,0.0,Cloudy,36,1
1475,2019-12-19 20:00:00,9,35,-6.111111111111111,-12.222222222222221,0.63,SSW,13.0,0 mph,29.3,0.0,Cloudy,44,1
1476,2019-12-19 19:00:00,11,42,-7.222222222222222,-12.777777777777779,0.63,SSW,10.0,0 mph,29.34,0.0,Mostly Cloudy,53,1
1477,2019-12-19 18:00:00,16,59,-10.0,-16.11111111111111,0.62,SSW,10.0,0 mph,29.38,0.0,Cloudy,75,1
1478,2019-12-19 17:30:00,23,42,-10.0,-16.11111111111111,0.62,SSW,10.0,0 mph,29.38,0.0,Cloudy,65,1
1479,2019-12-19 17:00:00,18,47,-10.0,-16.11111111111111,0.62,SSW,10.0,0 mph,29.38,0.0,Cloudy,65,1
1480,2019-12-19 16:30:00,13,57,-10.0,-16.11111111111111,0.62,SW,9.0,0 mph,29.36,0.0,Cloudy,70,1
1481,2019-12-19 16:00:00,22,47,-10.0,-16.11111111111111,0.62,SW,9.0,0 mph,29.36,0.0,Cloudy,69,1
1482,2019-12-19 15:30:00,16,35,-10.0,-15.0,0.67,SW,8.0,0 mph,29.35,0.0,Cloudy,51,1
1483,2019-12-19 15:00:00,21,38,-10.0,-15.0,0.67,SW,8.0,0 mph,29.35,0.0,Cloudy,59,1
1484,2019-12-19 14:30:00,15,29,-11.11111111111111,-15.0,0.73,WSW,10.0,0 mph,29.36,0.0,Cloudy,44,1
1485,2019-12-19 14:00:00,11,29,-11.11111111111111,-15.0,0.73,WSW,10.0,0 mph,29.36,0.0,Cloudy,40,1
1486,2019-12-19 13:30:00,10,36,-11.11111111111111,-15.0,0.73,WSW,9.0,0 mph,29.33,0.0,Cloudy,46,1
1487,2019-12-19 13:30:00,10,34,-11.11111111111111,-15.0,0.73,WSW,9.0,0 mph,29.33,0.0,Cloudy,44,1
1488,2019-12-19 12:30:00,21,41,-11.11111111111111,-15.0,0.73,WSW,9.0,0 mph,29.33,0.0,Cloudy,62,1
1489,2019-12-19 12:30:00,16,39,-11.11111111111111,-15.0,0.73,WSW,9.0,0 mph,29.33,0.0,Cloudy,55,1
1490,2019-12-19 12:00:00,16,35,-11.11111111111111,-15.0,0.73,WSW,9.0,0 mph,29.33,0.0,Cloudy,51,1
1491,2019-12-19 11:00:00,9,25,-11.11111111111111,-16.11111111111111,0.67,W,8.0,0 mph,29.33,0.0,Cloudy,34,1
1492,2019-12-19 10:30:00,8,28,-11.11111111111111,-15.0,0.73,W,9.0,0 mph,29.33,0.0,Cloudy,36,1
1493,2019-12-19 10:30:00,7,21,-11.11111111111111,-15.0,0.73,W,9.0,0 mph,29.33,0.0,Cloudy,28,1
1494,2019-12-19 10:00:00,7,26,-11.11111111111111,-15.0,0.73,W,9.0,0 mph,29.33,0.0,Cloudy,33,1
1495,2019-12-19 09:30:00,9,15,-10.0,-15.0,0.67,W,13.0,0 mph,29.29,0.0,Cloudy,24,1
1496,2019-12-19 09:00:00,8,15,-10.0,-15.0,0.67,W,13.0,0 mph,29.29,0.0,Cloudy,23,1
1497,2019-12-19 08:30:00,9,16,-10.0,-13.88888888888889,0.73,W,12.0,0 mph,29.28,0.0,Cloudy,25,1
1498,2019-12-19 08:00:00,4,17,-10.0,-13.88888888888889,0.73,W,12.0,0 mph,29.28,0.0,Cloudy,21,1
1499,2019-12-19 07:30:00,3,10,-11.11111111111111,-13.88888888888889,0.79,WNW,7.0,0 mph,29.25,0.0,Mostly Cloudy,13,1
1500,2019-12-18 22:00:00,2,25,-11.11111111111111,-13.88888888888889,0.79,WNW,7.0,0 mph,29.25,0.0,Mostly Cloudy,27,0
1501,2019-12-18 22:00:00,5,25,-11.11111111111111,-13.88888888888889,0.79,WNW,7.0,0 mph,29.25,0.0,Mostly Cloudy,30,0
1502,2019-12-18 21:00:00,8,33,-12.222222222222221,-13.88888888888889,0.85,NW,3.0,0 mph,29.23,0.0,Light Snow Shower,41,0
1503,2019-12-18 20:30:00,10,28,-11.11111111111111,-12.777777777777779,0.85,NW,14.0,24 mph,29.17,0.0,Light Snow Shower,38,0
1504,2019-12-18 20:30:00,11,46,-11.11111111111111,-12.777777777777779,0.85,NW,14.0,24 mph,29.17,0.0,Light Snow Shower,57,0
1505,2019-12-18 19:30:00,11,40,-11.11111111111111,-12.777777777777779,0.85,NW,14.0,24 mph,29.17,0.0,Light Snow Shower,51,0
1506,2019-12-18 19:30:00,11,52,-11.11111111111111,-12.777777777777779,0.85,NW,14.0,24 mph,29.17,0.0,Light Snow Shower,63,0
1507,2019-12-18 19:00:00,16,61,-11.11111111111111,-12.777777777777779,0.85,NW,14.0,24 mph,29.17,0.0,Light Snow Shower,77,0
1508,2019-12-18 18:30:00,22,62,-11.11111111111111,-12.777777777777779,0.85,NW,12.0,24 mph,29.13,0.0,Light Snow Shower,84,0
1509,2019-12-18 18:00:00,32,49,-11.11111111111111,-12.777777777777779,0.85,NW,12.0,24 mph,29.13,0.0,Light Snow Shower,81,0
1510,2019-12-18 17:30:00,18,42,-10.0,-12.777777777777779,0.79,WNW,17.0,26 mph,29.1,0.0,Light Snow Shower,60,0
1511,2019-12-18 17:00:00,17,35,-10.0,-12.777777777777779,0.79,WNW,17.0,26 mph,29.1,0.0,Light Snow Shower,52,0
1512,2019-12-18 16:30:00,20,30,-10.0,-12.777777777777779,0.79,WNW,18.0,28 mph,29.06,0.0,Snow Shower,50,0
1513,2019-12-18 16:00:00,8,29,-10.0,-12.777777777777779,0.79,WNW,18.0,28 mph,29.06,0.0,Snow Shower,37,0
1514,2019-12-18 15:30:00,3,26,-10.0,-12.777777777777779,0.79,WNW,15.0,32 mph,29.02,0.0,Light Snow Shower,29,0
1515,2019-12-18 15:00:00,12,24,-10.0,-12.777777777777779,0.79,WNW,15.0,32 mph,29.02,0.0,Light Snow Shower,36,0
1516,2019-12-18 14:30:00,12,27,-8.88888888888889,-11.11111111111111,0.86,W,23.0,35 mph,28.99,0.0,Heavy Snow Shower / Windy,39,0
1517,2019-12-18 14:00:00,15,36,-8.88888888888889,-11.11111111111111,0.86,W,23.0,35 mph,28.99,0.0,Heavy Snow Shower / Windy,51,0
1518,2019-12-18 13:30:00,17,40,-7.777777777777778,-10.0,0.86,W,12.0,18 mph,28.97,0.0,Heavy Snow Shower,57,0
1519,2019-12-18 12:30:00,18,45,-7.777777777777778,-10.0,0.86,W,12.0,18 mph,28.97,0.0,Heavy Snow Shower,63,0
1520,2019-12-18 12:00:00,15,52,-7.777777777777778,-10.0,0.86,W,12.0,18 mph,28.97,0.0,Heavy Snow Shower,67,0
1521,2019-12-18 11:30:00,11,46,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,57,0
1522,2019-12-18 11:30:00,10,44,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,54,0
1523,2019-12-18 10:30:00,13,32,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,45,0
1524,2019-12-18 10:30:00,13,32,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,45,0
1525,2019-12-18 09:30:00,10,20,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,30,0
1526,2019-12-18 09:00:00,14,26,-7.222222222222222,-12.777777777777779,0.63,WNW,15.0,23 mph,28.92,0.0,Showers in the Vicinity,40,0
1527,2019-12-18 08:30:00,8,31,-2.7777777777777777,-7.777777777777778,0.69,WSW,7.0,0 mph,28.9,0.0,Cloudy,39,0
1528,2019-12-18 07:30:00,6,19,-2.7777777777777777,-7.777777777777778,0.69,WSW,7.0,0 mph,28.9,0.0,Cloudy,25,0
1529,2019-12-17 22:00:00,16,62,-2.7777777777777777,-7.777777777777778,0.69,WSW,7.0,0 mph,28.9,0.0,Cloudy,78,0
1530,2019-12-17 21:00:00,22,58,-2.7777777777777777,-7.777777777777778,0.69,WSW,9.0,0 mph,28.92,0.0,Cloudy,80,0
1531,2019-12-17 20:30:00,14,70,-3.888888888888889,-7.222222222222222,0.8,WSW,7.0,0 mph,28.92,0.0,Cloudy,84,0
1532,2019-12-17 20:00:00,17,78,-3.888888888888889,-7.222222222222222,0.8,WSW,7.0,0 mph,28.92,0.0,Cloudy,95,0
1533,2019-12-17 19:30:00,21,77,-2.7777777777777777,-7.222222222222222,0.74,WNW,10.0,0 mph,28.92,0.0,Mostly Cloudy,98,0
1534,2019-12-17 19:30:00,26,77,-2.7777777777777777,-7.222222222222222,0.74,WNW,10.0,0 mph,28.92,0.0,Mostly Cloudy,103,0
1535,2019-12-17 18:30:00,19,79,-2.7777777777777777,-7.222222222222222,0.74,WNW,10.0,0 mph,28.92,0.0,Mostly Cloudy,98,0
1536,2019-12-17 18:00:00,32,104,-2.7777777777777777,-7.222222222222222,0.74,WNW,10.0,0 mph,28.92,0.0,Mostly Cloudy,136,0
1537,2019-12-17 18:00:00,30,101,-2.7777777777777777,-7.222222222222222,0.74,WNW,10.0,0 mph,28.92,0.0,Mostly Cloudy,131,0
1538,2019-12-17 17:30:00,39,95,-2.2222222222222223,-5.0,0.8,NW,12.0,0 mph,28.89,0.0,Mostly Cloudy,134,0
1539,2019-12-17 16:00:00,20,46,-2.2222222222222223,-5.0,0.8,NW,12.0,0 mph,28.89,0.0,Mostly Cloudy,66,0
1540,2019-12-17 15:00:00,14,58,-1.1111111111111112,-3.888888888888889,0.8,WNW,12.0,0 mph,28.88,0.0,Cloudy,72,0
1541,2019-12-17 15:00:00,24,38,-1.1111111111111112,-3.888888888888889,0.8,WNW,12.0,0 mph,28.88,0.0,Cloudy,62,0
1542,2019-12-17 14:00:00,20,42,-1.1111111111111112,-5.0,0.75,WNW,7.0,0 mph,28.89,0.0,Cloudy,62,0
1543,2019-12-17 14:00:00,14,59,-1.1111111111111112,-5.0,0.75,WNW,7.0,0 mph,28.89,0.0,Cloudy,73,0
1544,2019-12-17 13:30:00,17,56,-2.2222222222222223,-5.0,0.8,WNW,6.0,0 mph,28.9,0.0,Cloudy,73,0
1545,2019-12-17 13:00:00,18,65,-2.2222222222222223,-5.0,0.8,WNW,6.0,0 mph,28.9,0.0,Cloudy,83,0
1546,2019-12-17 12:30:00,21,71,-2.2222222222222223,-5.0,0.8,N,5.0,0 mph,28.94,0.0,Cloudy,92,0
1547,2019-12-17 11:30:00,28,69,-2.2222222222222223,-5.0,0.8,N,5.0,0 mph,28.94,0.0,Cloudy,97,0
1548,2019-12-17 11:30:00,28,50,-2.2222222222222223,-5.0,0.8,N,5.0,0 mph,28.94,0.0,Cloudy,78,0
1549,2019-12-17 11:00:00,16,34,-2.2222222222222223,-5.0,0.8,N,5.0,0 mph,28.94,0.0,Cloudy,50,0
1550,2019-12-17 10:00:00,11,18,-2.7777777777777777,-5.0,0.86,N,3.0,0 mph,28.94,0.0,Cloudy,29,0
1551,2019-12-17 09:00:00,16,30,-2.7777777777777777,-5.0,0.86,N,3.0,0 mph,28.94,0.0,Cloudy,46,0
1552,2019-12-17 08:30:00,12,24,-2.7777777777777777,-5.0,0.86,NNE,6.0,0 mph,29.09,0.0,Mostly Cloudy,36,0
1553,2019-12-17 07:30:00,10,18,-2.7777777777777777,-5.0,0.86,NNE,6.0,0 mph,29.09,0.0,Mostly Cloudy,28,0
1554,2019-12-17 07:30:00,3,13,-2.7777777777777777,-5.0,0.86,NNE,6.0,0 mph,29.09,0.0,Mostly Cloudy,16,0
1555,2019-12-16 22:00:00,20,54,-2.7777777777777777,-5.0,0.86,NNE,6.0,0 mph,29.09,0.0,Mostly Cloudy,74,0
1556,2019-12-16 21:30:00,22,61,-1.1111111111111112,-5.0,0.75,N,5.0,0 mph,29.13,0.0,Cloudy,83,0
1557,2019-12-16 18:30:00,27,85,-1.1111111111111112,-5.0,0.75,N,5.0,0 mph,29.13,0.0,Cloudy,112,0
1558,2019-12-16 18:00:00,19,85,-1.1111111111111112,-5.0,0.75,N,5.0,0 mph,29.13,0.0,Cloudy,104,0
1559,2019-12-16 17:00:00,34,77,0.0,-5.0,0.69,E,2.0,0 mph,29.14,0.0,Mostly Cloudy,111,0
1560,2019-12-16 16:00:00,25,67,0.0,-6.111111111111111,0.64,NNE,2.0,0 mph,29.14,0.0,Mostly Cloudy,92,0
1561,2019-12-16 15:30:00,23,54,0.0,-5.0,0.69,SW,5.0,0 mph,29.15,0.0,Mostly Cloudy,77,0
1562,2019-12-16 15:00:00,12,47,0.0,-5.0,0.69,SW,5.0,0 mph,29.15,0.0,Mostly Cloudy,59,0
1563,2019-12-16 14:30:00,11,43,0.0,-5.0,0.69,CALM,0.0,0 mph,29.16,0.0,Mostly Cloudy,54,0
1564,2019-12-16 14:00:00,17,48,0.0,-5.0,0.69,CALM,0.0,0 mph,29.16,0.0,Mostly Cloudy,65,0
1565,2019-12-16 14:00:00,14,44,0.0,-5.0,0.69,CALM,0.0,0 mph,29.16,0.0,Mostly Cloudy,58,0
1566,2019-12-16 13:30:00,25,59,-1.1111111111111112,-7.222222222222222,0.64,E,3.0,0 mph,29.2,0.0,Mostly Cloudy,84,0
1567,2019-12-16 12:30:00,12,56,-1.1111111111111112,-7.222222222222222,0.64,E,3.0,0 mph,29.2,0.0,Mostly Cloudy,68,0
1568,2019-12-16 12:00:00,25,53,-1.1111111111111112,-7.222222222222222,0.64,E,3.0,0 mph,29.2,0.0,Mostly Cloudy,78,0
1569,2019-12-16 12:00:00,22,55,-1.1111111111111112,-7.222222222222222,0.64,E,3.0,0 mph,29.2,0.0,Mostly Cloudy,77,0
1570,2019-12-16 11:30:00,15,51,-2.2222222222222223,-6.111111111111111,0.74,ESE,3.0,0 mph,29.2,0.0,Mostly Cloudy,66,0
1571,2019-12-16 11:00:00,13,29,-2.2222222222222223,-6.111111111111111,0.74,ESE,3.0,0 mph,29.2,0.0,Mostly Cloudy,42,0
1572,2019-12-16 10:30:00,15,32,-3.888888888888889,-5.0,0.93,CALM,0.0,0 mph,29.2,0.0,Mostly Cloudy,47,0
1573,2019-12-16 09:30:00,15,41,-3.888888888888889,-5.0,0.93,CALM,0.0,0 mph,29.2,0.0,Mostly Cloudy,56,0
1574,2019-12-16 09:00:00,12,41,-3.888888888888889,-5.0,0.93,CALM,0.0,0 mph,29.2,0.0,Mostly Cloudy,53,0
1575,2019-12-16 08:30:00,15,35,-3.888888888888889,-6.111111111111111,0.86,E,2.0,0 mph,29.18,0.0,Mostly Cloudy,50,0
1576,2019-12-16 08:00:00,16,31,-3.888888888888889,-6.111111111111111,0.86,E,2.0,0 mph,29.18,0.0,Mostly Cloudy,47,0
1577,2019-12-16 08:00:00,7,19,-3.888888888888889,-6.111111111111111,0.86,E,2.0,0 mph,29.18,0.0,Mostly Cloudy,26,0
1578,2019-12-15 19:00:00,24,84,-3.888888888888889,-7.777777777777778,0.74,W,5.0,0 mph,29.12,0.0,Light Snow Shower,108,0
1579,2019-12-15 18:30:00,29,85,-3.888888888888889,-7.222222222222222,0.8,NNW,2.0,0 mph,29.09,0.0,Mostly Cloudy,114,0
1580,2019-12-15 18:00:00,40,70,-3.888888888888889,-7.222222222222222,0.8,NNW,2.0,0 mph,29.09,0.0,Mostly Cloudy,110,0
1581,2019-12-15 17:30:00,33,74,-2.7777777777777777,-7.222222222222222,0.74,NW,7.0,0 mph,29.08,0.0,Mostly Cloudy,107,0
1582,2019-12-15 17:00:00,31,68,-2.7777777777777777,-7.222222222222222,0.74,NW,7.0,0 mph,29.08,0.0,Mostly Cloudy,99,0
1583,2019-12-15 16:00:00,9,59,-2.2222222222222223,-7.777777777777778,0.64,NW,12.0,17 mph,29.05,0.0,Light Snow Shower,68,0
1584,2019-12-15 15:30:00,23,70,-2.2222222222222223,-7.777777777777778,0.64,WNW,15.0,25 mph,29.04,0.0,Light Snow Shower,93,0
1585,2019-12-15 15:00:00,15,46,-2.2222222222222223,-7.777777777777778,0.64,WNW,15.0,25 mph,29.04,0.0,Light Snow Shower,61,0
1586,2019-12-15 14:30:00,14,38,-2.7777777777777777,-7.222222222222222,0.74,NW,18.0,28 mph,29.0,0.0,Light Snow Shower,52,0
1587,2019-12-15 14:00:00,21,50,-2.7777777777777777,-7.222222222222222,0.74,NW,18.0,28 mph,29.0,0.0,Light Snow Shower,71,0
1588,2019-12-15 13:30:00,25,54,-2.2222222222222223,-3.888888888888889,0.86,NNW,14.0,21 mph,28.97,0.0,Light Snow Shower,79,0
1589,2019-12-15 12:30:00,25,47,-2.2222222222222223,-3.888888888888889,0.86,NNW,14.0,21 mph,28.97,0.0,Light Snow Shower,72,0
1590,2019-12-15 12:00:00,21,47,-2.2222222222222223,-3.888888888888889,0.86,NNW,14.0,21 mph,28.97,0.0,Light Snow Shower,68,0
1591,2019-12-15 11:30:00,27,41,-2.2222222222222223,-3.888888888888889,0.86,W,13.0,23 mph,28.93,0.0,Mostly Cloudy,68,0
1592,2019-12-15 11:00:00,22,39,-2.2222222222222223,-3.888888888888889,0.86,W,13.0,23 mph,28.93,0.0,Mostly Cloudy,61,0
1593,2019-12-15 11:00:00,18,32,-2.2222222222222223,-3.888888888888889,0.86,W,13.0,23 mph,28.93,0.0,Mostly Cloudy,50,0
1594,2019-12-15 10:00:00,19,15,-2.2222222222222223,-6.111111111111111,0.74,W,14.0,20 mph,28.89,0.0,Mostly Cloudy,34,0
1595,2019-12-14 19:30:00,37,72,2.2222222222222223,1.1111111111111112,0.93,W,9.0,0 mph,28.53,0.0,Mist,109,0
1596,2019-12-14 19:00:00,39,83,2.2222222222222223,1.1111111111111112,0.93,W,9.0,0 mph,28.53,0.0,Mist,122,0
1597,2019-12-14 19:00:00,36,80,2.2222222222222223,1.1111111111111112,0.93,W,9.0,0 mph,28.53,0.0,Mist,116,0
1598,2019-12-14 18:30:00,37,91,1.1111111111111112,1.1111111111111112,1.0,NW,6.0,0 mph,28.49,0.0,Light Snow,128,0
1599,2019-12-14 17:30:00,46,91,1.1111111111111112,1.1111111111111112,1.0,NW,6.0,0 mph,28.49,0.0,Light Snow,137,0
